inventory_transaction_id,timestamp,product_id,transaction_type,quantity_in,quantity_out,linked_purchase_id,linked_sales_id,warehouse,unit_cost,quantity_balance
INVT00023551,2024-07-04 18:24:07,PRD00021,sale,0.0,1,,TXN00013757,"Andheri East MIDC, Mumbai",6314.718447254269,57.03
INVT00027121,2024-07-05 20:04:55,PRD00021,sale,0.0,1,,TXN00017216,"Andheri East MIDC, Mumbai",6096.443178687322,56.03
INVT00026144,2024-07-06 13:44:08,PRD00021,sale,0.0,7,,TXN00016262,"Andheri East MIDC, Mumbai",6261.351171231072,49.03
INVT00016094,2024-07-06 19:47:26,PRD00021,sale,0.0,1,,TXN00006555,"Andheri East MIDC, Mumbai",6261.351171231072,48.03
INVT00014799,2024-07-07 17:10:01,PRD00021,sale,0.0,1,,TXN00005312,"Andheri East MIDC, Mumbai",6233.786118940529,47.03
INVT00017961,2024-07-07 19:03:10,PRD00021,sale,0.0,1,,TXN00008342,"Andheri East MIDC, Mumbai",6233.786118940529,46.03
INVT00010136,2024-07-07 19:03:45,PRD00021,sale,0.0,1,,TXN00000800,"Andheri East MIDC, Mumbai",6233.786118940529,45.03
INVT00013893,2024-07-08 14:40:44,PRD00021,sale,0.0,1,,TXN00004437,"Andheri East MIDC, Mumbai",6253.8345251284745,44.03
INVT00016449,2024-07-10 11:57:55,PRD00021,sale,0.0,4,,TXN00006898,"Andheri East MIDC, Mumbai",6224.206518823679,40.03
INVT00024314,2024-07-10 13:15:51,PRD00021,sale,0.0,2,,TXN00014499,"Andheri East MIDC, Mumbai",6224.206518823679,38.03
INVT00011537,2024-07-10 13:38:38,PRD00021,sale,0.0,1,,TXN00002160,"Andheri East MIDC, Mumbai",6224.206518823679,37.03
INVT00036247,2024-07-10 18:52:37,PRD00021,sale,0.0,1,,TXN00026018,"Andheri East MIDC, Mumbai",6224.206518823679,36.03
INVT00019527,2024-07-10 20:23:08,PRD00021,sale,0.0,5,,TXN00009859,"Andheri East MIDC, Mumbai",6224.206518823679,31.03
INVT00009525,2024-07-16 13:52:01,PRD00021,sale,0.0,1,,TXN00000211,"Andheri East MIDC, Mumbai",6293.760282517762,30.03
INVT00022213,2024-07-16 16:23:40,PRD00021,sale,0.0,1,,TXN00012454,"Andheri East MIDC, Mumbai",6293.760282517762,29.03
INVT00026896,2024-07-18 11:54:15,PRD00021,sale,0.0,1,,TXN00016995,"Andheri East MIDC, Mumbai",6274.109188479234,28.03
INVT00012174,2024-07-18 19:00:51,PRD00021,sale,0.0,1,,TXN00002771,"Andheri East MIDC, Mumbai",6274.109188479234,27.03
INVT00038855,2024-07-19 18:44:55,PRD00021,sale,0.0,1,,TXN00028532,"Andheri East MIDC, Mumbai",6310.0124179816185,26.03
INVT00016312,2024-07-20 17:39:07,PRD00021,sale,0.0,1,,TXN00006765,"Andheri East MIDC, Mumbai",6252.5206516204535,25.03
INVT00014757,2024-07-21 18:45:27,PRD00021,sale,0.0,1,,TXN00005273,"Andheri East MIDC, Mumbai",6255.197657814961,24.03
INVT00012200,2024-07-22 11:15:27,PRD00021,sale,0.0,1,,TXN00002797,"Andheri East MIDC, Mumbai",6164.021103716794,23.03
INVT00017113,2024-07-24 18:52:33,PRD00021,sale,0.0,6,,TXN00007526,"Andheri East MIDC, Mumbai",6280.932021532276,17.03
INVT00023232,2024-07-24 19:05:18,PRD00021,sale,0.0,1,,TXN00013441,"Andheri East MIDC, Mumbai",6280.932021532276,16.03
INVT00017456,2024-07-26 10:50:52,PRD00021,sale,0.0,1,,TXN00007857,"Andheri East MIDC, Mumbai",6227.1967822492725,15.03
INVT00038538,2024-07-26 15:36:38,PRD00021,sale,0.0,1,,TXN00028227,"Andheri East MIDC, Mumbai",6227.1967822492725,14.03
INVT00032993,2024-07-26 18:05:43,PRD00021,sale,0.0,1,,TXN00022883,"Andheri East MIDC, Mumbai",6227.1967822492725,13.03
INVT00028062,2024-07-27 15:15:58,PRD00021,sale,0.0,1,,TXN00018121,"Andheri East MIDC, Mumbai",6284.586927060866,12.03
INVT00028048,2024-07-27 19:52:24,PRD00021,sale,0.0,1,,TXN00018107,"Andheri East MIDC, Mumbai",6284.586927060866,11.03
INVT00036047,2024-07-28 15:43:20,PRD00021,sale,0.0,1,,TXN00025824,"Andheri East MIDC, Mumbai",6275.102128426088,10.03
INVT00000884,2024-07-31 14:25:28,PRD00021,purchase,50.0,0,PUR00000863,,"Andheri East MIDC, Mumbai",6335.11,60.03
INVT00027835,2024-07-31 19:15:08,PRD00021,sale,0.0,1,,TXN00017902,"Andheri East MIDC, Mumbai",6281.62107420605,59.03
INVT00029700,2024-08-02 12:43:15,PRD00021,sale,0.0,1,,TXN00019698,"Andheri East MIDC, Mumbai",6239.845523873577,58.03
INVT00013363,2024-08-03 10:00:00,PRD00021,sale,0.0,1,,TXN00003924,"Andheri East MIDC, Mumbai",6379.939305135815,57.03
INVT00014569,2024-08-05 15:04:30,PRD00021,sale,0.0,1,,TXN00005090,"Andheri East MIDC, Mumbai",6279.432457762542,56.03
INVT00040350,2024-08-06 11:23:08,PRD00021,sale,0.0,4,,TXN00029971,"Andheri East MIDC, Mumbai",6207.561359078805,52.03
INVT00019350,2024-08-07 10:00:00,PRD00021,sale,0.0,1,,TXN00009690,"Andheri East MIDC, Mumbai",6357.80383713617,51.03
INVT00035139,2024-08-07 19:33:39,PRD00021,sale,0.0,1,,TXN00024947,"Andheri East MIDC, Mumbai",6357.80383713617,50.03
INVT00036158,2024-08-08 20:13:50,PRD00021,sale,0.0,1,,TXN00025931,"Andheri East MIDC, Mumbai",6280.741431688815,49.03
INVT00034440,2024-08-09 18:46:12,PRD00021,sale,0.0,1,,TXN00024268,"Andheri East MIDC, Mumbai",6118.433589226662,48.03
INVT00028667,2024-08-10 16:20:24,PRD00021,sale,0.0,1,,TXN00018704,"Andheri East MIDC, Mumbai",6220.371479584892,47.03
INVT00011716,2024-08-12 19:17:02,PRD00021,sale,0.0,1,,TXN00002336,"Andheri East MIDC, Mumbai",6250.223334716522,46.03
INVT00016950,2024-08-15 11:28:18,PRD00021,sale,0.0,2,,TXN00007370,"Andheri East MIDC, Mumbai",6277.553028051486,44.03
INVT00012920,2024-08-15 11:32:15,PRD00021,sale,0.0,1,,TXN00003494,"Andheri East MIDC, Mumbai",6277.553028051486,43.03
INVT00020060,2024-08-16 11:42:47,PRD00021,sale,0.0,1,,TXN00010370,"Andheri East MIDC, Mumbai",6228.168168980556,42.03
INVT00011014,2024-08-17 13:15:38,PRD00021,sale,0.0,6,,TXN00001650,"Andheri East MIDC, Mumbai",6278.062313380207,36.03
INVT00034948,2024-08-17 15:03:33,PRD00021,sale,0.0,2,,TXN00024765,"Andheri East MIDC, Mumbai",6278.062313380207,34.03
INVT00034951,2024-08-17 15:03:33,PRD00021,sale,0.0,1,,TXN00024768,"Andheri East MIDC, Mumbai",6278.062313380207,33.03
INVT00021378,2024-08-17 19:11:21,PRD00021,sale,0.0,6,,TXN00011649,"Andheri East MIDC, Mumbai",6278.062313380207,27.03
INVT00035196,2024-08-17 20:34:08,PRD00021,sale,0.0,1,,TXN00025003,"Andheri East MIDC, Mumbai",6278.062313380207,26.03
INVT00010625,2024-08-19 14:36:19,PRD00021,sale,0.0,1,,TXN00001270,"Andheri East MIDC, Mumbai",6273.4306088726025,25.03
INVT00022204,2024-08-20 12:45:16,PRD00021,sale,0.0,1,,TXN00012445,"Andheri East MIDC, Mumbai",6365.868481596685,24.03
INVT00034034,2024-08-20 17:04:20,PRD00021,sale,0.0,2,,TXN00023880,"Andheri East MIDC, Mumbai",6365.868481596685,22.03
INVT00038584,2024-08-22 13:10:16,PRD00021,sale,0.0,1,,TXN00028270,"Andheri East MIDC, Mumbai",6402.488015151323,21.03
INVT00031710,2024-08-22 17:10:48,PRD00021,sale,0.0,1,,TXN00021640,"Andheri East MIDC, Mumbai",6402.488015151323,20.03
INVT00031939,2024-08-23 11:27:36,PRD00021,sale,0.0,1,,TXN00021861,"Andheri East MIDC, Mumbai",6494.8231955319525,19.03
INVT00030413,2024-08-23 18:07:38,PRD00021,sale,0.0,1,,TXN00020385,"Andheri East MIDC, Mumbai",6494.8231955319525,18.03
INVT00037774,2024-08-24 15:59:54,PRD00021,sale,0.0,1,,TXN00027482,"Andheri East MIDC, Mumbai",6242.1166000506055,17.03
INVT00025478,2024-08-24 18:12:52,PRD00021,sale,0.0,1,,TXN00015631,"Andheri East MIDC, Mumbai",6242.1166000506055,16.03
INVT00009511,2024-08-28 13:27:35,PRD00021,sale,0.0,1,,TXN00000197,"Andheri East MIDC, Mumbai",6229.030970672008,15.03
INVT00033987,2024-08-28 17:06:45,PRD00021,sale,0.0,1,,TXN00023836,"Andheri East MIDC, Mumbai",6229.030970672008,14.03
INVT00038641,2024-08-29 15:50:06,PRD00021,sale,0.0,2,,TXN00028326,"Andheri East MIDC, Mumbai",6218.336603451861,12.03
INVT00021239,2024-08-30 18:03:35,PRD00021,sale,0.0,1,,TXN00011512,"Andheri East MIDC, Mumbai",6248.253772192625,11.03
INVT00038672,2024-08-31 10:41:28,PRD00021,sale,0.0,1,,TXN00028357,"Andheri East MIDC, Mumbai",6252.279355976134,10.03
INVT00011281,2024-08-31 17:26:23,PRD00021,sale,0.0,1,,TXN00001909,"Andheri East MIDC, Mumbai",6252.279355976134,9.03
INVT00000885,2024-09-01 19:45:38,PRD00021,purchase,50.0,0,PUR00000864,,"Andheri East MIDC, Mumbai",6192.36,59.03
INVT00025114,2024-09-03 16:32:59,PRD00021,sale,0.0,1,,TXN00015277,"Andheri East MIDC, Mumbai",6344.812189241502,58.03
INVT00030380,2024-09-03 17:43:05,PRD00021,sale,0.0,1,,TXN00020353,"Andheri East MIDC, Mumbai",6344.812189241502,57.03
INVT00013258,2024-09-03 18:55:00,PRD00021,sale,0.0,1,,TXN00003821,"Andheri East MIDC, Mumbai",6344.812189241502,56.03
INVT00022624,2024-09-03 19:58:09,PRD00021,sale,0.0,1,,TXN00012852,"Andheri East MIDC, Mumbai",6344.812189241502,55.03
INVT00035656,2024-09-03 20:54:51,PRD00021,sale,0.0,1,,TXN00025448,"Andheri East MIDC, Mumbai",6344.812189241502,54.03
INVT00028302,2024-09-04 20:02:27,PRD00021,sale,0.0,1,,TXN00018356,"Andheri East MIDC, Mumbai",6379.816446829415,53.03
INVT00025407,2024-09-07 17:54:50,PRD00021,sale,0.0,1,,TXN00015562,"Andheri East MIDC, Mumbai",6194.782248865235,52.03
INVT00026018,2024-09-08 14:50:23,PRD00021,sale,0.0,1,,TXN00016143,"Andheri East MIDC, Mumbai",6211.066692370478,51.03
INVT00019674,2024-09-08 17:31:31,PRD00021,sale,0.0,1,,TXN00009999,"Andheri East MIDC, Mumbai",6211.066692370478,50.03
INVT00011412,2024-09-08 19:45:29,PRD00021,sale,0.0,1,,TXN00002038,"Andheri East MIDC, Mumbai",6211.066692370478,49.03
INVT00037528,2024-09-09 12:33:03,PRD00021,sale,0.0,1,,TXN00027245,"Andheri East MIDC, Mumbai",6168.3601154915295,48.03
INVT00013866,2024-09-11 13:04:05,PRD00021,sale,0.0,1,,TXN00004414,"Andheri East MIDC, Mumbai",6359.591544907319,47.03
INVT00032822,2024-09-11 17:07:08,PRD00021,sale,0.0,1,,TXN00022719,"Andheri East MIDC, Mumbai",6359.591544907319,46.03
INVT00038901,2024-09-13 20:00:19,PRD00021,sale,0.0,6,,TXN00028578,"Andheri East MIDC, Mumbai",6286.008887698383,40.03
INVT00038902,2024-09-13 20:00:19,PRD00021,sale,0.0,1,,TXN00028579,"Andheri East MIDC, Mumbai",6286.008887698383,39.03
INVT00023335,2024-09-14 10:14:27,PRD00021,sale,0.0,1,,TXN00013544,"Andheri East MIDC, Mumbai",6266.877613795552,38.03
INVT00030145,2024-09-14 14:01:48,PRD00021,sale,0.0,1,,TXN00020131,"Andheri East MIDC, Mumbai",6266.877613795552,37.03
INVT00029135,2024-09-14 18:43:50,PRD00021,sale,0.0,1,,TXN00019157,"Andheri East MIDC, Mumbai",6266.877613795552,36.03
INVT00023151,2024-09-15 18:35:14,PRD00021,sale,0.0,2,,TXN00013361,"Andheri East MIDC, Mumbai",6206.550184088954,34.03
INVT00009399,2024-09-15 19:37:38,PRD00021,sale,0.0,1,,TXN00000086,"Andheri East MIDC, Mumbai",6206.550184088954,33.03
INVT00032126,2024-09-16 12:53:38,PRD00021,sale,0.0,1,,TXN00022044,"Andheri East MIDC, Mumbai",6180.006837738894,32.03
INVT00021562,2024-09-17 18:41:11,PRD00021,sale,0.0,1,,TXN00011825,"Andheri East MIDC, Mumbai",6149.925472825932,31.03
INVT00033422,2024-09-18 12:17:55,PRD00021,sale,0.0,1,,TXN00023297,"Andheri East MIDC, Mumbai",6269.306952311112,30.03
INVT00033113,2024-09-19 19:07:27,PRD00021,sale,0.0,1,,TXN00022998,"Andheri East MIDC, Mumbai",6313.541168208087,29.03
INVT00027031,2024-09-19 20:32:08,PRD00021,sale,0.0,1,,TXN00017128,"Andheri East MIDC, Mumbai",6313.541168208087,28.03
INVT00017977,2024-09-20 14:44:22,PRD00021,sale,0.0,4,,TXN00008358,"Andheri East MIDC, Mumbai",6227.391499078631,24.03
INVT00034684,2024-09-20 19:26:31,PRD00021,sale,0.0,1,,TXN00024508,"Andheri East MIDC, Mumbai",6227.391499078631,23.03
INVT00013356,2024-09-21 19:00:02,PRD00021,sale,0.0,1,,TXN00003917,"Andheri East MIDC, Mumbai",6145.755105863796,22.03
INVT00027929,2024-09-23 12:35:12,PRD00021,sale,0.0,1,,TXN00017991,"Andheri East MIDC, Mumbai",6354.789380754121,21.03
INVT00033193,2024-09-23 16:28:26,PRD00021,sale,0.0,1,,TXN00023075,"Andheri East MIDC, Mumbai",6354.789380754121,20.03
INVT00035849,2024-09-24 10:37:14,PRD00021,sale,0.0,1,,TXN00025632,"Andheri East MIDC, Mumbai",6199.895979279109,19.03
INVT00027610,2024-09-25 12:03:28,PRD00021,sale,0.0,1,,TXN00017687,"Andheri East MIDC, Mumbai",6213.239302473965,18.03
INVT00024847,2024-09-26 11:04:47,PRD00021,sale,0.0,1,,TXN00015020,"Andheri East MIDC, Mumbai",6338.088774415591,17.03
INVT00022753,2024-09-26 12:59:42,PRD00021,sale,0.0,1,,TXN00012981,"Andheri East MIDC, Mumbai",6338.088774415591,16.03
INVT00017755,2024-09-26 13:40:57,PRD00021,sale,0.0,1,,TXN00008148,"Andheri East MIDC, Mumbai",6338.088774415591,15.03
INVT00014705,2024-09-26 19:27:22,PRD00021,sale,0.0,4,,TXN00005222,"Andheri East MIDC, Mumbai",6338.088774415591,11.03
INVT00013241,2024-09-28 10:00:00,PRD00021,sale,0.0,1,,TXN00003805,"Andheri East MIDC, Mumbai",6204.425076601988,10.03
INVT00038833,2024-09-28 13:21:01,PRD00021,sale,0.0,1,,TXN00028512,"Andheri East MIDC, Mumbai",6204.425076601988,9.03
INVT00035792,2024-09-28 19:52:24,PRD00021,sale,0.0,1,,TXN00025576,"Andheri East MIDC, Mumbai",6204.425076601988,8.03
INVT00010159,2024-09-30 17:26:58,PRD00021,sale,0.0,1,,TXN00000823,"Andheri East MIDC, Mumbai",6258.770565273753,7.03
INVT00036770,2024-09-30 17:30:46,PRD00021,sale,0.0,7,,TXN00026521,"Andheri East MIDC, Mumbai",6258.770565273753,0.03
INVT00000886,2024-10-02 16:36:35,PRD00021,purchase,50.0,0,PUR00000865,,"Andheri East MIDC, Mumbai",6040.32,50.03
INVT00010390,2024-10-02 17:41:31,PRD00021,sale,0.0,1,,TXN00001045,"Andheri East MIDC, Mumbai",6219.695953603959,49.03
INVT00039857,2024-10-02 19:04:47,PRD00021,sale,0.0,1,,TXN00029501,"Andheri East MIDC, Mumbai",6219.695953603959,48.03
INVT00013442,2024-10-03 11:42:16,PRD00021,sale,0.0,1,,TXN00004000,"Andheri East MIDC, Mumbai",6367.115103284044,47.03
INVT00022792,2024-10-03 15:13:02,PRD00021,sale,0.0,1,,TXN00013020,"Andheri East MIDC, Mumbai",6367.115103284044,46.03
INVT00013928,2024-10-03 18:07:35,PRD00021,sale,0.0,1,,TXN00004471,"Andheri East MIDC, Mumbai",6367.115103284044,45.03
INVT00030788,2024-10-03 19:22:45,PRD00021,sale,0.0,1,,TXN00020749,"Andheri East MIDC, Mumbai",6367.115103284044,44.03
INVT00029164,2024-10-04 15:00:11,PRD00021,sale,0.0,1,,TXN00019183,"Andheri East MIDC, Mumbai",6289.916252994689,43.03
INVT00029167,2024-10-04 15:00:11,PRD00021,sale,0.0,1,,TXN00019186,"Andheri East MIDC, Mumbai",6289.916252994689,42.03
INVT00027717,2024-10-04 16:58:02,PRD00021,sale,0.0,1,,TXN00017787,"Andheri East MIDC, Mumbai",6289.916252994689,41.03
INVT00018921,2024-10-04 19:09:47,PRD00021,sale,0.0,1,,TXN00009275,"Andheri East MIDC, Mumbai",6289.916252994689,40.03
INVT00031046,2024-10-04 20:45:16,PRD00021,sale,0.0,1,,TXN00020999,"Andheri East MIDC, Mumbai",6289.916252994689,39.03
INVT00032868,2024-10-05 10:19:14,PRD00021,sale,0.0,1,,TXN00022763,"Andheri East MIDC, Mumbai",6360.137623263521,38.03
INVT00037525,2024-10-05 19:27:13,PRD00021,sale,0.0,1,,TXN00027242,"Andheri East MIDC, Mumbai",6360.137623263521,37.03
INVT00026917,2024-10-06 20:26:31,PRD00021,sale,0.0,1,,TXN00017016,"Andheri East MIDC, Mumbai",6263.215879507446,36.03
INVT00040325,2024-10-08 10:00:00,PRD00021,sale,0.0,1,,TXN00029946,"Andheri East MIDC, Mumbai",6290.086112915935,35.03
INVT00031104,2024-10-08 17:04:25,PRD00021,sale,0.0,1,,TXN00021055,"Andheri East MIDC, Mumbai",6290.086112915935,34.03
INVT00015452,2024-10-10 12:23:43,PRD00021,sale,0.0,1,,TXN00005939,"Andheri East MIDC, Mumbai",6266.270048653122,33.03
INVT00018760,2024-10-10 17:39:47,PRD00021,sale,0.0,1,,TXN00009116,"Andheri East MIDC, Mumbai",6266.270048653122,32.03
INVT00027993,2024-10-11 14:53:57,PRD00021,sale,0.0,1,,TXN00018053,"Andheri East MIDC, Mumbai",6246.2443713843695,31.03
INVT00015620,2024-10-11 19:37:03,PRD00021,sale,0.0,7,,TXN00006098,"Andheri East MIDC, Mumbai",6246.2443713843695,24.03
INVT00015351,2024-10-12 17:13:15,PRD00021,sale,0.0,3,,TXN00005839,"Andheri East MIDC, Mumbai",6220.799570928264,21.03
INVT00013929,2024-10-13 00:00:00,PRD00021,sales_return,1.0,0,,TXN00004471,"Andheri East MIDC, Mumbai",6367.115103284044,22.03
INVT00037444,2024-10-13 11:23:00,PRD00021,sale,0.0,1,,TXN00027162,"Andheri East MIDC, Mumbai",6350.225812277781,21.03
INVT00021485,2024-10-13 13:44:52,PRD00021,sale,0.0,1,,TXN00011750,"Andheri East MIDC, Mumbai",6350.225812277781,20.03
INVT00018146,2024-10-14 15:35:59,PRD00021,sale,0.0,7,,TXN00008526,"Andheri East MIDC, Mumbai",6331.83696203011,13.03
INVT00023315,2024-10-17 18:36:28,PRD00021,sale,0.0,3,,TXN00013524,"Andheri East MIDC, Mumbai",6257.553243705479,10.03
INVT00033747,2024-10-19 10:55:07,PRD00021,sale,0.0,5,,TXN00023606,"Andheri East MIDC, Mumbai",6142.446419464669,5.03
INVT00023128,2024-10-19 13:37:59,PRD00021,sale,0.0,1,,TXN00013339,"Andheri East MIDC, Mumbai",6142.446419464669,4.03
INVT00025100,2024-10-19 14:20:20,PRD00021,sale,0.0,4,,TXN00015265,"Andheri East MIDC, Mumbai",6142.446419464669,0.03
INVT00018472,2024-10-19 19:22:11,PRD00021,sale,0.0,6,,TXN00008837,"Andheri East MIDC, Mumbai",6142.446419464669,0.0
INVT00036193,2024-10-20 13:48:42,PRD00021,sale,0.0,1,,TXN00025965,"Andheri East MIDC, Mumbai",6287.9483991357865,0.0
INVT00000887,2024-10-20 14:44:45,PRD00021,purchase,50.0,0,PUR00000866,,"Andheri East MIDC, Mumbai",6623.03,50.0
INVT00037189,2024-10-20 18:27:54,PRD00021,sale,0.0,1,,TXN00026921,"Andheri East MIDC, Mumbai",6287.9483991357865,49.0
INVT00037190,2024-10-20 18:27:54,PRD00021,sale,0.0,1,,TXN00026922,"Andheri East MIDC, Mumbai",6287.9483991357865,48.0
INVT00024704,2024-10-20 18:53:31,PRD00021,sale,0.0,1,,TXN00014882,"Andheri East MIDC, Mumbai",6287.9483991357865,47.0
INVT00018545,2024-10-20 19:49:41,PRD00021,sale,0.0,7,,TXN00008909,"Andheri East MIDC, Mumbai",6287.9483991357865,40.0
INVT00018593,2024-10-20 20:18:24,PRD00021,sale,0.0,1,,TXN00008954,"Andheri East MIDC, Mumbai",6287.9483991357865,39.0
INVT00032035,2024-10-21 14:35:04,PRD00021,sale,0.0,1,,TXN00021957,"Andheri East MIDC, Mumbai",6191.03159832023,38.0
INVT00024107,2024-10-21 17:36:39,PRD00021,sale,0.0,1,,TXN00014299,"Andheri East MIDC, Mumbai",6191.03159832023,37.0
INVT00009426,2024-10-21 18:57:49,PRD00021,sale,0.0,1,,TXN00000112,"Andheri East MIDC, Mumbai",6191.03159832023,36.0
INVT00035470,2024-10-21 19:32:25,PRD00021,sale,0.0,1,,TXN00025265,"Andheri East MIDC, Mumbai",6191.03159832023,35.0
INVT00035472,2024-10-21 19:32:25,PRD00021,sale,0.0,1,,TXN00025267,"Andheri East MIDC, Mumbai",6191.03159832023,34.0
INVT00022581,2024-10-23 10:23:45,PRD00021,sale,0.0,1,,TXN00012810,"Andheri East MIDC, Mumbai",6334.720154382641,33.0
INVT00011750,2024-10-23 19:41:51,PRD00021,sale,0.0,1,,TXN00002367,"Andheri East MIDC, Mumbai",6334.720154382641,32.0
INVT00037191,2024-10-25 00:00:00,PRD00021,sales_return,1.0,0,,TXN00026922,"Andheri East MIDC, Mumbai",6287.9483991357865,33.0
INVT00036313,2024-10-25 21:27:00,PRD00021,sale,0.0,1,,TXN00026082,"Andheri East MIDC, Mumbai",6262.114204655929,32.0
INVT00011255,2024-10-26 21:27:00,PRD00021,sale,0.0,1,,TXN00001883,"Andheri East MIDC, Mumbai",6313.877726677024,31.0
INVT00023059,2024-10-27 11:27:59,PRD00021,sale,0.0,1,,TXN00013275,"Andheri East MIDC, Mumbai",6331.120545250186,30.0
INVT00018069,2024-10-27 17:33:26,PRD00021,sale,0.0,1,,TXN00008450,"Andheri East MIDC, Mumbai",6331.120545250186,29.0
INVT00036048,2024-10-27 18:22:47,PRD00021,sale,0.0,1,,TXN00025825,"Andheri East MIDC, Mumbai",6331.120545250186,28.0
INVT00035834,2024-10-28 10:00:00,PRD00021,sale,0.0,1,,TXN00025617,"Andheri East MIDC, Mumbai",6272.474451005515,27.0
INVT00029370,2024-10-29 16:40:24,PRD00021,sale,0.0,6,,TXN00019383,"Andheri East MIDC, Mumbai",6356.282721158957,21.0
INVT00010177,2024-10-30 10:00:00,PRD00021,sale,0.0,1,,TXN00000840,"Andheri East MIDC, Mumbai",6322.944027257624,20.0
INVT00020293,2024-10-31 13:05:59,PRD00021,sale,0.0,1,,TXN00010596,"Andheri East MIDC, Mumbai",6280.893726449624,19.0
INVT00017412,2024-11-01 18:56:07,PRD00021,sale,0.0,1,,TXN00007815,"Andheri East MIDC, Mumbai",6432.303717022404,18.0
INVT00040045,2024-11-01 20:20:54,PRD00021,sale,0.0,1,,TXN00029680,"Andheri East MIDC, Mumbai",6432.303717022404,17.0
INVT00028288,2024-11-02 13:33:37,PRD00021,sale,0.0,1,,TXN00018342,"Andheri East MIDC, Mumbai",6291.400477720246,16.0
INVT00034718,2024-11-02 16:52:03,PRD00021,sale,0.0,5,,TXN00024542,"Andheri East MIDC, Mumbai",6291.400477720246,11.0
INVT00010759,2024-11-02 18:31:55,PRD00021,sale,0.0,1,,TXN00001402,"Andheri East MIDC, Mumbai",6291.400477720246,10.0
INVT00019433,2024-11-03 13:23:23,PRD00021,sale,0.0,1,,TXN00009769,"Andheri East MIDC, Mumbai",6249.93648539321,9.0
INVT00030811,2024-11-03 14:35:10,PRD00021,sale,0.0,1,,TXN00020771,"Andheri East MIDC, Mumbai",6249.93648539321,8.0
INVT00036975,2024-11-03 18:59:31,PRD00021,sale,0.0,5,,TXN00026717,"Andheri East MIDC, Mumbai",6249.93648539321,3.0
INVT00013424,2024-11-03 20:01:46,PRD00021,sale,0.0,1,,TXN00003983,"Andheri East MIDC, Mumbai",6249.93648539321,2.0
INVT00030391,2024-11-04 19:31:26,PRD00021,sale,0.0,4,,TXN00020363,"Andheri East MIDC, Mumbai",6380.766784856383,0.0
INVT00036521,2024-11-05 14:26:12,PRD00021,sale,0.0,1,,TXN00026283,"Andheri East MIDC, Mumbai",6358.541693140554,0.0
INVT00000888,2024-11-06 20:31:37,PRD00021,purchase,50.0,0,PUR00000867,,"Andheri East MIDC, Mumbai",6511.39,50.0
INVT00012948,2024-11-07 10:42:27,PRD00021,sale,0.0,1,,TXN00003520,"Andheri East MIDC, Mumbai",6196.648290940372,49.0
INVT00021731,2024-11-07 17:21:23,PRD00021,sale,0.0,1,,TXN00011986,"Andheri East MIDC, Mumbai",6196.648290940372,48.0
INVT00014109,2024-11-07 17:21:25,PRD00021,sale,0.0,1,,TXN00004648,"Andheri East MIDC, Mumbai",6196.648290940372,47.0
INVT00025963,2024-11-08 19:58:06,PRD00021,sale,0.0,1,,TXN00016089,"Andheri East MIDC, Mumbai",6351.439114101088,46.0
INVT00022674,2024-11-08 20:48:00,PRD00021,sale,0.0,1,,TXN00012902,"Andheri East MIDC, Mumbai",6351.439114101088,45.0
INVT00033936,2024-11-09 17:56:53,PRD00021,sale,0.0,1,,TXN00023789,"Andheri East MIDC, Mumbai",6277.533904986353,44.0
INVT00020591,2024-11-10 19:25:43,PRD00021,sale,0.0,1,,TXN00010883,"Andheri East MIDC, Mumbai",6341.99112803617,43.0
INVT00018218,2024-11-11 19:37:12,PRD00021,sale,0.0,1,,TXN00008594,"Andheri East MIDC, Mumbai",6298.435535987019,42.0
INVT00029278,2024-11-12 19:41:56,PRD00021,sale,0.0,2,,TXN00019292,"Andheri East MIDC, Mumbai",6357.868597487298,40.0
INVT00024667,2024-11-14 18:32:14,PRD00021,sale,0.0,1,,TXN00014847,"Andheri East MIDC, Mumbai",6208.1356485778815,39.0
INVT00038822,2024-11-14 19:57:55,PRD00021,sale,0.0,7,,TXN00028502,"Andheri East MIDC, Mumbai",6208.1356485778815,32.0
INVT00018826,2024-11-15 21:27:00,PRD00021,sale,0.0,1,,TXN00009181,"Andheri East MIDC, Mumbai",6263.267318772893,31.0
INVT00022756,2024-11-19 10:17:10,PRD00021,sale,0.0,1,,TXN00012984,"Andheri East MIDC, Mumbai",6478.551327889491,30.0
INVT00029266,2024-11-19 15:45:32,PRD00021,sale,0.0,1,,TXN00019280,"Andheri East MIDC, Mumbai",6478.551327889491,29.0
INVT00039861,2024-11-19 19:05:07,PRD00021,sale,0.0,1,,TXN00029505,"Andheri East MIDC, Mumbai",6478.551327889491,28.0
INVT00035613,2024-11-19 19:05:40,PRD00021,sale,0.0,1,,TXN00025406,"Andheri East MIDC, Mumbai",6478.551327889491,27.0
INVT00013366,2024-11-20 17:04:47,PRD00021,sale,0.0,2,,TXN00003927,"Andheri East MIDC, Mumbai",6406.276339065191,25.0
INVT00018534,2024-11-21 19:21:19,PRD00021,sale,0.0,1,,TXN00008898,"Andheri East MIDC, Mumbai",6338.909133717832,24.0
