transaction_id,invoice_number,business_id,transaction_timestamp,transaction_date,transaction_time,financial_year,month,quarter,week,day_of_week,customer_id,customer_type,customer_location,product_id,sku,product_name,category,brand,quantity,unit,mrp,selling_price_per_unit,gross_item_value,discount_type,discount_percentage,discount_amount,taxable_value,gst_rate,cgst,sgst,igst,total_tax,subtotal,total_discount,taxable_amount,invoice_total_tax,invoice_total,payment_method,payment_status,amount_paid,amount_outstanding,payment_date,expected_payment_date,actual_payment_date,days_to_payment,overdue_days,unit_purchase_cost_ref,is_returned,return_date
TXN00001387,INV-202408-000640,BIZ0001,2024-08-18T20:07:04,2024-08-18,20:07:04,FY2024-25,8,3,33,Sunday,CUS000639,small_business,Ahmedabad,PRD00122,SKU-CAB-00122,Aurex Hdmi Cables AU653,cables,Aurex,1,pcs,720.0,541.65,541.65,small,4.09,22.15,519.5,12.0,0.0,0.0,62.34,62.34,16011.62,1488.28,14523.34,2298.42,16821.76,credit,paid,581.84,0.0,2024-10-16,2024-09-17,2024-10-16,59.0,29,333.1597137078347,False,
TXN00001388,INV-202408-000640,BIZ0001,2024-08-18T20:07:04,2024-08-18,20:07:04,FY2024-25,8,3,33,Sunday,CUS000639,small_business,Ahmedabad,PRD00040,SKU-HEA-00040,Jetstream Wireless Headphones JE653,headphones,Jetstream,2,pcs,6570.0,5238.96,10477.92,negotiated,11.62,1217.53,9260.39,18.0,0.0,0.0,1666.87,1666.87,16011.62,1488.28,14523.34,2298.42,16821.76,credit,paid,10927.26,0.0,2024-10-16,2024-09-17,2024-10-16,59.0,29,4334.869133352512,False,
TXN00001389,INV-202408-000640,BIZ0001,2024-08-18T20:07:04,2024-08-18,20:07:04,FY2024-25,8,3,33,Sunday,CUS000639,small_business,Ahmedabad,PRD00172,SKU-STO-00172,Bravado External-Hdd Storage Devices BR783,storage_devices,Bravado,2,pcs,2660.0,2496.02,4992.05,small,4.98,248.6,4743.45,12.0,0.0,0.0,569.21,569.21,16011.62,1488.28,14523.34,2298.42,16821.76,credit,paid,5312.66,0.0,2024-10-16,2024-09-17,2024-10-16,59.0,29,1991.5413931557525,False,
TXN00001390,INV-202606-000641,BIZ0001,2026-06-12T17:05:00,2026-06-12,17:05:00,FY2026-27,6,2,24,Friday,CUS000601,retail,Jogeshwari,PRD00154,SKU-WEB-00154,Xenon 4K Webcams XE662,webcams,Xenon,1,pcs,1140.0,918.31,918.31,none,0.0,0.0,918.31,18.0,82.65,82.65,0.0,165.3,6418.03,173.24,6244.79,1124.06,7368.85,credit_card,paid,1083.61,0.0,2026-06-12,2026-06-12,2026-06-12,0.0,0,762.6753920534239,False,
TXN00001391,INV-202606-000641,BIZ0001,2026-06-12T17:05:00,2026-06-12,17:05:00,FY2026-27,6,2,24,Friday,CUS000601,retail,Jogeshwari,PRD00153,SKU-WEB-00153,Xenon Hd Webcams XE768,webcams,Xenon,1,pcs,7170.0,5499.72,5499.72,promotional,3.15,173.24,5326.48,18.0,479.38,479.38,0.0,958.76,6418.03,173.24,6244.79,1124.06,7368.85,credit_card,paid,6285.24,0.0,2026-06-12,2026-06-12,2026-06-12,0.0,0,4546.589876463558,False,
TXN00001392,INV-202601-000642,BIZ0001,2026-01-29T13:49:38,2026-01-29,13:49:38,FY2025-26,1,1,5,Thursday,CUS000930,small_business,Malad,PRD00014,SKU-FEA-00014,Lumo Dual-Sim Feature Phones LU893,feature_phones,Lumo,2,pcs,1090.0,935.64,1871.27,small,3.48,65.12,1806.15,18.0,162.55,162.55,0.0,325.1,2880.63,301.41,2579.22,464.26,3043.48,bank_transfer,paid,2131.25,0.0,2026-01-29,2026-01-29,2026-01-29,0.0,0,807.599154512892,False,
TXN00001393,INV-202601-000642,BIZ0001,2026-01-29T13:49:38,2026-01-29,13:49:38,FY2025-26,1,1,5,Thursday,CUS000930,small_business,Malad,PRD00143,SKU-SMA-00143,Blitzo Fitness Smartwatches BL173,smartwatches,Blitzo,1,pcs,1270.0,1009.36,1009.36,clearance,23.41,236.29,773.07,18.0,69.58,69.58,0.0,139.16,2880.63,301.41,2579.22,464.26,3043.48,bank_transfer,paid,912.23,0.0,2026-01-29,2026-01-29,2026-01-29,0.0,0,885.6995244789632,False,
TXN00001394,INV-202508-000643,BIZ0001,2025-08-02T19:26:22,2025-08-02,19:26:22,FY2025-26,8,3,31,Saturday,CUS000251,small_business,Khar,PRD00087,SKU-MIC-00087,Ionix Wired Mice IO857,mice,Ionix,4,pcs,5520.0,5174.9,20699.61,small,1.92,397.43,20302.18,18.0,1827.2,1827.2,0.0,3654.4,21625.46,436.04,21189.42,3814.1,25003.52,credit,paid,23956.58,0.0,2025-09-05,2025-09-01,2025-09-05,34.0,4,3788.5158134635994,False,
TXN00001395,INV-202508-000643,BIZ0001,2025-08-02T19:26:22,2025-08-02,19:26:22,FY2025-26,8,3,31,Saturday,CUS000251,small_business,Khar,PRD00145,SKU-WEB-00145,Zenith Hd Webcams ZE980,webcams,Zenith,1,pcs,1190.0,925.85,925.85,small,4.17,38.61,887.24,18.0,79.85,79.85,0.0,159.7,21625.46,436.04,21189.42,3814.1,25003.52,credit,paid,1046.94,0.0,2025-09-05,2025-09-01,2025-09-05,34.0,4,774.7549579232917,False,
TXN00001396,INV-202501-000644,BIZ0001,2025-01-16T20:05:04,2025-01-16,20:05:04,FY2024-25,1,1,3,Thursday,CUS000247,small_business,Kurla,PRD00162,SKU-PRI-00162,Drift Inkjet Printers DR670,printers,Drift,1,pcs,5860.0,5081.18,5081.18,none,0.0,0.0,5081.18,18.0,457.31,457.31,0.0,914.62,5081.18,0.0,5081.18,914.62,5995.8,UPI,paid,5995.8,0.0,2025-01-16,2025-01-16,2025-01-16,0.0,0,4336.966875623191,False,
TXN00001397,INV-202604-000645,BIZ0001,2026-04-30T16:00:03,2026-04-30,16:00:03,FY2026-27,4,2,18,Thursday,CUS000656,retail,Malad,PRD00063,SKU-SPE-00063,Ridgeline Party Speakers RI649,speakers,Ridgeline,1,pcs,2270.0,1806.5,1806.5,none,0.0,0.0,1806.5,18.0,162.59,162.59,0.0,325.18,1806.5,0.0,1806.5,325.18,2131.68,UPI,paid,2131.68,0.0,2026-04-30,2026-04-30,2026-04-30,0.0,0,1354.1367258353516,False,
TXN00001398,INV-202508-000646,BIZ0001,2025-08-22T19:54:29,2025-08-22,19:54:29,FY2025-26,8,3,34,Friday,CUS000903,retail,Bandra West,PRD00162,SKU-PRI-00162,Drift Inkjet Printers DR670,printers,Drift,1,pcs,5860.0,5133.16,5133.16,small,4.71,241.77,4891.39,18.0,440.23,440.23,0.0,880.46,31592.61,241.77,31350.84,5643.16,36994.0,cash,paid,5771.85,0.0,2025-08-22,2025-08-22,2025-08-22,0.0,0,4486.36054750213,False,
TXN00001399,INV-202508-000646,BIZ0001,2025-08-22T19:54:29,2025-08-22,19:54:29,FY2025-26,8,3,34,Friday,CUS000903,retail,Bandra West,PRD00023,SKU-MON-00023,Uplink Gaming Monitors UP947,monitors,Uplink,1,pcs,26900.0,26459.45,26459.45,none,0.0,0.0,26459.45,18.0,2381.35,2381.35,0.0,4762.7,31592.61,241.77,31350.84,5643.16,36994.0,cash,paid,31222.15,0.0,2025-08-22,2025-08-22,2025-08-22,0.0,0,23319.17106169243,False,
TXN00001400,INV-202411-000647,BIZ0001,2024-11-02T18:31:55,2024-11-02,18:31:55,FY2024-25,11,4,44,Saturday,CUS000863,small_business,Nashik,PRD00074,SKU-KEY-00074,Pulsar Mechanical Keyboards PU948,keyboards,Pulsar,1,pcs,3700.0,2876.49,2876.49,small,2.22,63.86,2812.63,18.0,253.14,253.14,0.0,506.28,11041.82,502.68,10539.14,1820.74,12359.88,bank_transfer,paid,3318.91,0.0,2024-11-02,2024-11-02,2024-11-02,0.0,0,2392.8278487769844,False,
TXN00001401,INV-202411-000647,BIZ0001,2024-11-02T18:31:55,2024-11-02,18:31:55,FY2024-25,11,4,44,Saturday,CUS000863,small_business,Nashik,PRD00176,SKU-ACC-00176,Delta Wave Bags Accessories DE138,accessories,Delta Wave,1,pcs,340.0,263.61,263.61,small,2.19,5.77,257.84,12.0,15.47,15.47,0.0,30.94,11041.82,502.68,10539.14,1820.74,12359.88,bank_transfer,paid,288.78,0.0,2024-11-02,2024-11-02,2024-11-02,0.0,0,187.59644849320554,False,
TXN00001402,INV-202411-000647,BIZ0001,2024-11-02T18:31:55,2024-11-02,18:31:55,FY2024-25,11,4,44,Saturday,CUS000863,small_business,Nashik,PRD00021,SKU-TAB-00021,Circuitry Education Tablets CI347,tablets,Circuitry,1,pcs,9070.0,6847.29,6847.29,promotional,5.73,392.35,6454.94,18.0,580.94,580.94,0.0,1161.88,11041.82,502.68,10539.14,1820.74,12359.88,bank_transfer,paid,7616.82,0.0,2024-11-02,2024-11-02,2024-11-02,0.0,0,6291.400477720246,False,
TXN00001403,INV-202411-000647,BIZ0001,2024-11-02T18:31:55,2024-11-02,18:31:55,FY2024-25,11,4,44,Saturday,CUS000863,small_business,Nashik,PRD00176,SKU-ACC-00176,Delta Wave Bags Accessories DE138,accessories,Delta Wave,4,pcs,340.0,263.61,1054.43,negotiated,3.86,40.7,1013.73,12.0,60.82,60.82,0.0,121.64,11041.82,502.68,10539.14,1820.74,12359.88,bank_transfer,paid,1135.37,0.0,2024-11-02,2024-11-02,2024-11-02,0.0,0,187.59644849320554,False,
TXN00001404,INV-202505-000648,BIZ0001,2025-05-29T12:15:01,2025-05-29,12:15:01,FY2025-26,5,2,22,Thursday,CUS000042,corporate,Delhi,PRD00176,SKU-ACC-00176,Delta Wave Bags Accessories DE138,accessories,Delta Wave,3,pcs,340.0,268.13,804.38,small,2.23,17.94,786.44,12.0,0.0,0.0,94.37,94.37,804.38,17.94,786.44,94.37,880.81,credit,paid,880.81,0.0,2025-08-19,2025-07-28,2025-08-19,82.0,22,194.74481661415555,False,
TXN00001405,INV-202407-000649,BIZ0001,2024-07-07T21:14:15,2024-07-07,21:14:15,FY2024-25,7,3,27,Sunday,CUS000225,corporate,Vashi,PRD00145,SKU-WEB-00145,Zenith Hd Webcams ZE980,webcams,Zenith,1,pcs,1190.0,890.51,890.51,negotiated,17.28,153.88,736.63,18.0,66.3,66.3,0.0,132.6,2851.58,541.0,2310.58,415.92,2726.5,bank_transfer,paid,869.23,0.0,2024-07-08,2024-07-07,2024-07-08,1.0,0,732.6391032499121,False,
TXN00001406,INV-202407-000649,BIZ0001,2024-07-07T21:14:15,2024-07-07,21:14:15,FY2024-25,7,3,27,Sunday,CUS000225,corporate,Vashi,PRD00073,SKU-KEY-00073,Bravado Membrane Keyboards BR463,keyboards,Bravado,1,pcs,2180.0,1961.07,1961.07,clearance,19.74,387.12,1573.95,18.0,141.66,141.66,0.0,283.32,2851.58,541.0,2310.58,415.92,2726.5,bank_transfer,paid,1857.27,0.0,2024-07-08,2024-07-07,2024-07-08,1.0,0,1494.6336017913156,False,
TXN00001407,INV-202508-000650,BIZ0001,2025-08-18T19:52:37,2025-08-18,19:52:37,FY2025-26,8,3,34,Monday,CUS000549,retail,Goregaon,PRD00083,SKU-KEY-00083,Zenith Mechanical Keyboards ZE993,keyboards,Zenith,2,pcs,2630.0,2031.71,4063.42,small,3.11,126.37,3937.05,18.0,354.33,354.33,0.0,708.66,4063.42,126.37,3937.05,708.66,4645.71,UPI,paid,4645.71,0.0,2025-08-18,2025-08-18,2025-08-18,0.0,0,1697.8788095801456,True,2025-08-28
TXN00001408,INV-202409-000651,BIZ0001,2024-09-06T10:00:00,2024-09-06,10:00:00,FY2024-25,9,3,36,Friday,CUS000146,retail,Surat,PRD00086,SKU-MIC-00086,Corvex Wireless Mice CO943,mice,Corvex,2,pcs,250.0,229.64,459.28,none,0.0,0.0,459.28,18.0,0.0,0.0,82.67,82.67,5871.86,148.85,5723.01,1030.14,6753.15,UPI,paid,541.95,0.0,2024-09-06,2024-09-06,2024-09-06,0.0,0,170.24188753122007,False,
TXN00001409,INV-202409-000651,BIZ0001,2024-09-06T10:00:00,2024-09-06,10:00:00,FY2024-25,9,3,36,Friday,CUS000146,retail,Surat,PRD00153,SKU-WEB-00153,Xenon Hd Webcams XE768,webcams,Xenon,1,pcs,7170.0,5412.58,5412.58,small,2.75,148.85,5263.73,18.0,0.0,0.0,947.47,947.47,5871.86,148.85,5723.01,1030.14,6753.15,UPI,paid,6211.2,0.0,2024-09-06,2024-09-06,2024-09-06,0.0,0,4391.174702838503,False,
TXN00001410,INV-202409-000652,BIZ0001,2024-09-07T17:18:33,2024-09-07,17:18:33,FY2024-25,9,3,36,Saturday,CUS000232,retail,Goregaon,PRD00043,SKU-HEA-00043,Jetstream Wired Headphones JE796,headphones,Jetstream,1,pcs,2170.0,2047.4,2047.4,promotional,3.85,78.82,1968.58,18.0,177.17,177.17,0.0,354.34,2047.4,78.82,1968.58,354.34,2322.92,UPI,paid,2322.92,0.0,2024-09-07,2024-09-07,2024-09-07,0.0,0,1748.2162846632493,False,
TXN00001411,INV-202506-000653,BIZ0001,2025-06-02T20:42:09,2025-06-02,20:42:09,FY2025-26,6,2,23,Monday,CUS000087,small_business,Kurla,PRD00026,SKU-TEL-00026,Uplink Led Televisions UP956,televisions,Uplink,1,pcs,73640.0,72331.98,72331.98,small,1.27,918.62,71413.36,18.0,6427.2,6427.2,0.0,12854.4,78037.29,1670.1,76367.19,13746.1,90113.29,credit,paid,84267.76,0.0,2025-07-13,2025-06-17,2025-07-13,41.0,26,66748.22507422774,False,
TXN00001412,INV-202506-000653,BIZ0001,2025-06-02T20:42:09,2025-06-02,20:42:09,FY2025-26,6,2,23,Monday,CUS000087,small_business,Kurla,PRD00066,SKU-SPE-00066,Uplink Home Speakers UP428,speakers,Uplink,1,pcs,1530.0,1189.54,1189.54,promotional,12.76,151.79,1037.75,18.0,93.4,93.4,0.0,186.8,78037.29,1670.1,76367.19,13746.1,90113.29,credit,paid,1224.55,0.0,2025-07-13,2025-06-17,2025-07-13,41.0,26,992.8826232419133,False,
TXN00001413,INV-202506-000653,BIZ0001,2025-06-02T20:42:09,2025-06-02,20:42:09,FY2025-26,6,2,23,Monday,CUS000087,small_business,Kurla,PRD00167,SKU-UPS-00167,Novak Line-Interactive Ups Devices NO704,ups_devices,Novak,1,pcs,4670.0,4515.77,4515.77,promotional,13.28,599.69,3916.08,18.0,352.45,352.45,0.0,704.9,78037.29,1670.1,76367.19,13746.1,90113.29,credit,paid,4620.98,0.0,2025-07-13,2025-06-17,2025-07-13,41.0,26,4106.891125164208,False,
TXN00001414,INV-202606-000654,BIZ0001,2026-06-21T16:40:33,2026-06-21,16:40:33,FY2026-27,6,2,25,Sunday,CUS000921,retail,Indore,PRD00009,SKU-FEA-00009,Griplex Dual-Sim Feature Phones GR156,feature_phones,Griplex,1,pcs,1070.0,871.63,871.63,small,8.15,71.04,800.59,18.0,0.0,0.0,144.11,144.11,4614.51,71.04,4543.47,817.83,5361.3,UPI,paid,944.7,0.0,2026-06-21,2026-06-21,2026-06-21,0.0,0,738.1212571059468,False,
TXN00001415,INV-202606-000654,BIZ0001,2026-06-21T16:40:33,2026-06-21,16:40:33,FY2026-27,6,2,25,Sunday,CUS000921,retail,Indore,PRD00066,SKU-SPE-00066,Uplink Home Speakers UP428,speakers,Uplink,1,pcs,1530.0,1238.29,1238.29,none,0.0,0.0,1238.29,18.0,0.0,0.0,222.89,222.89,4614.51,71.04,4543.47,817.83,5361.3,UPI,paid,1461.18,0.0,2026-06-21,2026-06-21,2026-06-21,0.0,0,1026.4242402592354,False,
TXN00001416,INV-202606-000654,BIZ0001,2026-06-21T16:40:33,2026-06-21,16:40:33,FY2026-27,6,2,25,Sunday,CUS000921,retail,Indore,PRD00059,SKU-EAR-00059,Novak Tws Earbuds NO121,earbuds,Novak,1,pcs,3200.0,2504.59,2504.59,none,0.0,0.0,2504.59,18.0,0.0,0.0,450.83,450.83,4614.51,71.04,4543.47,817.83,5361.3,UPI,paid,2955.42,0.0,2026-06-21,2026-06-21,2026-06-21,0.0,0,2037.218173607934,True,2026-06-30
TXN00001417,INV-202604-000655,BIZ0001,2026-04-08T10:00:00,2026-04-08,10:00:00,FY2026-27,4,2,15,Wednesday,CUS000916,retail,Borivali,PRD00033,SKU-HEA-00033,Kyra Over-Ear Headphones KY969,headphones,Kyra,2,pcs,900.0,744.73,1489.46,small,3.4,50.64,1438.82,18.0,129.49,129.49,0.0,258.98,3935.94,140.43,3795.51,683.18,4478.69,cash,paid,1697.8,0.0,2026-04-08,2026-04-08,2026-04-08,0.0,0,624.6194986225005,False,
TXN00001418,INV-202604-000655,BIZ0001,2026-04-08T10:00:00,2026-04-08,10:00:00,FY2026-27,4,2,15,Wednesday,CUS000916,retail,Borivali,PRD00100,SKU-ROU-00100,Ionix Mesh Routers IO526,routers,Ionix,1,pcs,2500.0,2446.48,2446.48,small,3.67,89.79,2356.69,18.0,212.1,212.1,0.0,424.2,3935.94,140.43,3795.51,683.18,4478.69,cash,paid,2780.89,0.0,2026-04-08,2026-04-08,2026-04-08,0.0,0,2151.2398843911055,False,
TXN00001419,INV-202511-000656,BIZ0001,2025-11-01T17:50:51,2025-11-01,17:50:51,FY2025-26,11,4,44,Saturday,CUS000794,small_business,Chembur,PRD00047,SKU-EAR-00047,Lumo Neckband Earbuds LU470,earbuds,Lumo,1,pcs,2140.0,1665.23,1665.23,none,0.0,0.0,1665.23,18.0,149.87,149.87,0.0,299.74,139289.36,16063.06,123226.3,22149.06,145375.36,bank_transfer,paid,1964.97,0.0,2025-11-01,2025-11-01,2025-11-01,0.0,0,1317.0112774022994,False,
TXN00001420,INV-202511-000656,BIZ0001,2025-11-01T17:50:51,2025-11-01,17:50:51,FY2025-26,11,4,44,Saturday,CUS000794,small_business,Chembur,PRD00026,SKU-TEL-00026,Uplink Led Televisions UP956,televisions,Uplink,1,pcs,73640.0,73388.06,73388.06,negotiated,5.42,3977.63,69410.43,18.0,6246.94,6246.94,0.0,12493.88,139289.36,16063.06,123226.3,22149.06,145375.36,bank_transfer,paid,81904.31,0.0,2025-11-01,2025-11-01,2025-11-01,0.0,0,68020.96843435655,False,
TXN00001421,INV-202511-000656,BIZ0001,2025-11-01T17:50:51,2025-11-01,17:50:51,FY2025-26,11,4,44,Saturday,CUS000794,small_business,Chembur,PRD00122,SKU-CAB-00122,Aurex Hdmi Cables AU653,cables,Aurex,1,pcs,720.0,570.43,570.43,promotional,7.44,42.44,527.99,12.0,31.68,31.68,0.0,63.36,139289.36,16063.06,123226.3,22149.06,145375.36,bank_transfer,paid,591.35,0.0,2025-11-01,2025-11-01,2025-11-01,0.0,0,355.42363626124904,False,
TXN00001422,INV-202511-000656,BIZ0001,2025-11-01T17:50:51,2025-11-01,17:50:51,FY2025-26,11,4,44,Saturday,CUS000794,small_business,Chembur,PRD00009,SKU-FEA-00009,Griplex Dual-Sim Feature Phones GR156,feature_phones,Griplex,6,pcs,1070.0,867.16,5202.98,clearance,21.68,1128.01,4074.97,18.0,366.75,366.75,0.0,733.5,139289.36,16063.06,123226.3,22149.06,145375.36,bank_transfer,paid,4808.47,0.0,2025-11-01,2025-11-01,2025-11-01,0.0,0,744.6063839720601,False,
TXN00001423,INV-202511-000656,BIZ0001,2025-11-01T17:50:51,2025-11-01,17:50:51,FY2025-26,11,4,44,Saturday,CUS000794,small_business,Chembur,PRD00005,SKU-SMA-00005,Ionix Flagship Smartphones IO669,smartphones,Ionix,1,pcs,73810.0,58462.66,58462.66,promotional,18.67,10914.98,47547.68,18.0,4279.29,4279.29,0.0,8558.58,139289.36,16063.06,123226.3,22149.06,145375.36,bank_transfer,paid,56106.26,0.0,2025-11-01,2025-11-01,2025-11-01,0.0,0,51214.84504144282,False,
TXN00001424,INV-202510-000657,BIZ0001,2025-10-31T21:15:10,2025-10-31,21:15:10,FY2025-26,10,4,44,Friday,CUS000776,retail,Pune,PRD00044,SKU-EAR-00044,Zenith Neckband Earbuds ZE358,earbuds,Zenith,1,pcs,5610.0,4628.0,4628.0,none,0.0,0.0,4628.0,18.0,416.52,416.52,0.0,833.04,4628.0,0.0,4628.0,833.04,5461.04,credit_card,paid,5461.04,0.0,2025-10-31,2025-10-31,2025-10-31,0.0,0,3952.231457243236,False,
TXN00001425,INV-202505-000658,BIZ0001,2025-05-12T20:58:24,2025-05-12,20:58:24,FY2025-26,5,2,20,Monday,CUS000415,retail,Santacruz,PRD00100,SKU-ROU-00100,Ionix Mesh Routers IO526,routers,Ionix,1,pcs,2500.0,2374.89,2374.89,none,0.0,0.0,2374.89,18.0,213.74,213.74,0.0,427.48,2374.89,0.0,2374.89,427.48,2802.37,cash,paid,2802.37,0.0,2025-05-12,2025-05-12,2025-05-12,0.0,0,2077.958513848746,False,
TXN00001426,INV-202409-000659,BIZ0001,2024-09-01T13:36:41,2024-09-01,13:36:41,FY2024-25,9,3,35,Sunday,CUS000129,small_business,Nagpur,PRD00167,SKU-UPS-00167,Novak Line-Interactive Ups Devices NO704,ups_devices,Novak,1,pcs,4670.0,4440.48,4440.48,none,0.0,0.0,4440.48,18.0,399.64,399.64,0.0,799.28,24546.07,657.14,23888.93,4300.0,28188.93,credit,paid,5239.76,0.0,2024-10-12,2024-10-01,2024-10-12,41.0,11,3997.611533998254,False,
TXN00001427,INV-202409-000659,BIZ0001,2024-09-01T13:36:41,2024-09-01,13:36:41,FY2024-25,9,3,35,Sunday,CUS000129,small_business,Nagpur,PRD00092,SKU-MIC-00092,Delta Wave Wireless Mice DE600,mice,Delta Wave,2,pcs,1270.0,1088.83,2177.66,small,1.0,21.78,2155.88,18.0,194.03,194.03,0.0,388.06,24546.07,657.14,23888.93,4300.0,28188.93,credit,paid,2543.94,0.0,2024-10-12,2024-10-01,2024-10-12,41.0,11,847.8147615924888,False,
TXN00001428,INV-202409-000659,BIZ0001,2024-09-01T13:36:41,2024-09-01,13:36:41,FY2024-25,9,3,35,Sunday,CUS000129,small_business,Nagpur,PRD00029,SKU-TEL-00029,Novak Smart Televisions NO497,televisions,Novak,1,pcs,13970.0,11059.19,11059.19,none,0.0,0.0,11059.19,18.0,995.33,995.33,0.0,1990.66,24546.07,657.14,23888.93,4300.0,28188.93,credit,paid,13049.85,0.0,2024-10-12,2024-10-01,2024-10-12,41.0,11,10012.717942336238,False,
TXN00001429,INV-202409-000659,BIZ0001,2024-09-01T13:36:41,2024-09-01,13:36:41,FY2024-25,9,3,35,Sunday,CUS000129,small_business,Nagpur,PRD00089,SKU-MIC-00089,Delta Wave Gaming Mice DE368,mice,Delta Wave,3,pcs,2830.0,2289.58,6868.74,negotiated,9.25,635.36,6233.38,18.0,561.0,561.0,0.0,1122.0,24546.07,657.14,23888.93,4300.0,28188.93,credit,paid,7355.38,0.0,2024-10-12,2024-10-01,2024-10-12,41.0,11,1795.2928348804992,False,
TXN00001430,INV-202504-000660,BIZ0001,2025-04-17T11:32:16,2025-04-17,11:32:16,FY2025-26,4,2,16,Thursday,CUS000866,small_business,Mulund,PRD00085,SKU-MIC-00085,Delta Wave Gaming Mice DE387,mice,Delta Wave,1,pcs,510.0,390.57,390.57,negotiated,6.63,25.89,364.68,18.0,32.82,32.82,0.0,65.64,390.57,25.89,364.68,65.64,430.32,bank_transfer,paid,430.32,0.0,2025-04-17,2025-04-17,2025-04-17,0.0,0,295.45184913530863,False,
TXN00001431,INV-202508-000661,BIZ0001,2025-08-28T21:05:05,2025-08-28,21:05:05,FY2025-26,8,3,35,Thursday,CUS000853,retail,Indore,PRD00073,SKU-KEY-00073,Bravado Membrane Keyboards BR463,keyboards,Bravado,1,pcs,2180.0,1998.65,1998.65,none,0.0,0.0,1998.65,18.0,0.0,0.0,359.76,359.76,1998.65,0.0,1998.65,359.76,2358.41,UPI,paid,2358.41,0.0,2025-08-28,2025-08-28,2025-08-28,0.0,0,1524.1304452903603,False,
TXN00001432,INV-202411-000662,BIZ0001,2024-11-27T20:18:18,2024-11-27,20:18:18,FY2024-25,11,4,48,Wednesday,CUS000414,small_business,Jogeshwari,PRD00172,SKU-STO-00172,Bravado External-Hdd Storage Devices BR783,storage_devices,Bravado,10,pcs,2660.0,2516.43,25164.31,none,0.0,0.0,25164.31,12.0,1509.86,1509.86,0.0,3019.72,26815.64,184.45,26631.19,3283.76,29914.95,UPI,paid,28184.03,0.0,2024-11-27,2024-11-27,2024-11-27,0.0,0,1995.180626482268,False,
TXN00001433,INV-202411-000662,BIZ0001,2024-11-27T20:18:18,2024-11-27,20:18:18,FY2024-25,11,4,48,Wednesday,CUS000414,small_business,Jogeshwari,PRD00054,SKU-EAR-00054,Blitzo Tws Earbuds BL879,earbuds,Blitzo,1,pcs,2140.0,1651.33,1651.33,negotiated,11.17,184.45,1466.88,18.0,132.02,132.02,0.0,264.04,26815.64,184.45,26631.19,3283.76,29914.95,UPI,paid,1730.92,0.0,2024-11-27,2024-11-27,2024-11-27,0.0,0,1442.1716948770206,True,2024-12-04
TXN00001434,INV-202407-000663,BIZ0001,2024-07-31T18:17:23,2024-07-31,18:17:23,FY2024-25,7,3,31,Wednesday,CUS000508,retail,Indore,PRD00165,SKU-UPS-00165,Drift Online Ups Devices DR687,ups_devices,Drift,1,pcs,9750.0,7300.96,7300.96,small,1.85,135.07,7165.89,18.0,0.0,0.0,1289.86,1289.86,7812.12,135.07,7677.05,1351.2,9028.25,UPI,paid,8455.75,0.0,2024-07-31,2024-07-31,2024-07-31,0.0,0,6240.939338508449,False,
TXN00001435,INV-202407-000663,BIZ0001,2024-07-31T18:17:23,2024-07-31,18:17:23,FY2024-25,7,3,31,Wednesday,CUS000508,retail,Indore,PRD00176,SKU-ACC-00176,Delta Wave Bags Accessories DE138,accessories,Delta Wave,2,pcs,340.0,255.58,511.16,none,0.0,0.0,511.16,12.0,0.0,0.0,61.34,61.34,7812.12,135.07,7677.05,1351.2,9028.25,UPI,paid,572.5,0.0,2024-07-31,2024-07-31,2024-07-31,0.0,0,186.54879100255994,False,
TXN00001436,INV-202603-000664,BIZ0001,2026-03-12T11:11:54,2026-03-12,11:11:54,FY2025-26,3,1,11,Thursday,CUS000112,small_business,Vashi,PRD00026,SKU-TEL-00026,Uplink Led Televisions UP956,televisions,Uplink,1,pcs,73640.0,72842.2,72842.2,negotiated,10.46,7619.29,65222.91,18.0,5870.06,5870.06,0.0,11740.12,72842.2,7619.29,65222.91,11740.12,76963.03,credit,paid,76963.03,0.0,2026-04-17,2026-04-11,2026-04-17,36.0,6,68389.507106154,False,
TXN00001437,INV-202606-000665,BIZ0001,2026-06-12T14:36:46,2026-06-12,14:36:46,FY2026-27,6,2,24,Friday,CUS000690,retail,Borivali,PRD00054,SKU-EAR-00054,Blitzo Tws Earbuds BL879,earbuds,Blitzo,1,pcs,2140.0,1698.54,1698.54,promotional,13.31,226.08,1472.46,18.0,132.52,132.52,0.0,265.04,1698.54,226.08,1472.46,265.04,1737.5,credit_card,paid,1737.5,0.0,2026-06-12,2026-06-12,2026-06-12,0.0,0,1490.235210755343,False,
TXN00001438,INV-202407-000666,BIZ0001,2024-07-02T20:39:49,2024-07-02,20:39:49,FY2024-25,7,3,27,Tuesday,CUS000797,small_business,Mulund,PRD00018,SKU-LAP-00018,Wyvern Business Laptops WY733,laptops,Wyvern,1,pcs,58790.0,44523.35,44523.35,negotiated,12.0,5342.8,39180.55,18.0,3526.25,3526.25,0.0,7052.5,44975.04,5389.91,39585.13,7125.32,46710.45,credit,paid,46233.05,0.0,2024-08-29,2024-08-16,2024-08-29,58.0,13,42362.96179917096,False,
